file,top_folder,campaign,file_type,metric,mean,median,min,max,n
outputs/generated/linkinvent_transformer_pubchem/curriculum_learning/linkinvent_transformer_pubchem_cl_generated_scored.xlsx,linkinvent_transformer_pubchem,linkinvent_transformer_pubchem/curriculum_learning,scored,pred_pic50,4.236242491537821,4.130998683491339,3.898997760187646,5.193330197946053,103
outputs/generated/linkinvent_transformer_pubchem/plain/linkinvent_transformer_pubchem_plain_generated_scored.xlsx,linkinvent_transformer_pubchem,linkinvent_transformer_pubchem/plain,scored,pred_ic50_um,59.05661111168144,60.84298475659415,7.112759936690078,139.3407593965915,108
outputs/generated/linkinvent_transformer_pubchem/plain/linkinvent_transformer_pubchem_plain_generated_scored.xlsx,linkinvent_transformer_pubchem,linkinvent_transformer_pubchem/plain,scored,pred_pic50,4.312682004093098,4.215864925304018,3.855921826922947,5.147961848961393,108
outputs/generated/linkinvent_transformer_pubchem/reinforcement_learning/linkinvent_transformer_pubchem_rl_generated_scored.xlsx,linkinvent_transformer_pubchem,linkinvent_transformer_pubchem/reinforcement_learning,scored,pred_ic50_um,61.060187361359354,62.44429981083663,5.999904991230904,126.1834042304461,98
outputs/generated/linkinvent_transformer_pubchem/reinforcement_learning/linkinvent_transformer_pubchem_rl_generated_scored.xlsx,linkinvent_transformer_pubchem,linkinvent_transformer_pubchem/reinforcement_learning,scored,pred_pic50,4.275014930805373,4.204519365369013,3.898997760187646,5.22185562663483,98
outputs/generated/mol2mol/curriculum_learning/mol2mol_cl_generated_optimal.xlsx,mol2mol,mol2mol/curriculum_learning,optimal,pred_ic50_um,3.6544239359232926,3.946072644953062,0.7802565766176098,4.984477107800574,56
outputs/generated/mol2mol/curriculum_learning/mol2mol_cl_generated_optimal.xlsx,mol2mol,mol2mol/curriculum_learning,optimal,pred_pic50,5.475235646570062,5.403834923895827,5.302380394244547,6.107762562070896,56
outputs/generated/mol2mol/curriculum_learning/mol2mol_cl_generated_scored.xlsx,mol2mol,mol2mol/curriculum_learning,scored,pred_ic50_um,12.076557561796971,8.168096985004066,0.7802565766176098,157.4877672882482,1863
outputs/generated/mol2mol/curriculum_learning/mol2mol_cl_generated_scored.xlsx,mol2mol,mol2mol/curriculum_learning,scored,pred_pic50,5.0498152080292975,5.087879114236275,3.802753173973001,6.107762562070896,1863
outputs/generated/mol2mol/high_similarity/curriculum_learning/mol2mol_high_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/curriculum_learning,scored,pred_ic50_um,11.049663020763017,13.08356610599206,1.173054992682967,21.71611115411827,13
outputs/generated/mol2mol/high_similarity/curriculum_learning/mol2mol_high_similarity_cl_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/curriculum_learning,scored,pred_pic50,5.096501943318751,4.883273866939135,4.663217944070297,5.930681627731929,13
outputs/generated/mol2mol/high_similarity/plain/mol2mol_high_similarity_plain_generated_scored.xlsx,mol2mol,mol2mol/high_similarity/plain,scored,pred_ic50_um,11.049663020763017,13.08356610599206,1.173054992682967,21.71611115411827,13
